Distance,Last Finish pos,Last-1 Finish pos,Weight,Wins,Places,win%,Place%,Course Wins,Course Places,Course Starts,Distance Wins,Distance Places,Good Wins,Good Places,Good Starts,age,1Up Wins,1Up Places,1Up Starts,2Up Wins,2Up Places,2Up Starts,3Up Wins,3Up Places,3Up Starts,4Up Wins,4Up Places,4Up Starts,Last Base Rating,Last Finish Pos,Last-1 Base Rating,Last-1 WFA Rating,Last-1 Finish Pos,Last-2 Base Rating,Last-2 WFA Rating,Last-2 Finish Pos,Last-3 Base Rating,Last-3 WFA Rating,Last-3 Finish Pos,Last-4 Base Rating,Last-4 WFA Rating,Last-4 Finish Pos,Joc Ovrl12m Wins,Joc Ovrl12m Places,Joc Ovrl12m Starts,Trn Loc12m Wins,Trn Loc12m Places,Trn Loc12m Starts,Trn Loc5y Wins,Trn Loc5y Places,Trn Loc5y Starts,Trn Ovrl12m Wins,Trn Ovrl12m Places,Trn Ovrl12m Starts,Joc/Trn Wins,Joc/Trn Starts,Last Dist,Last Margin,Last Weight,Last-1 Dist,Last-1 Margin,Last-1 Weight,Last-2 Dist,Last-2 Margin,Last-2 Weight,Last-3 Dist,Last-3 Margin,Last-3 Weight
2200,8.0,4.0,55.5,1,0,7.0,0.0,0,0,1,1,0,1,0,12,3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,21.5,8.0,17.0,17.5,4.0,29.0,29.5,7.0,24.5,26.0,8.0,16.0,18.0,12.0,31,74,444,1,1,24,3,18,89,2,5,72,0,1,2200.0,8.3,53.5,2400.0,13.0,56.0,1560.0,4.5,55.0,2100.0,9.1,57.0
1400,2.0,2.0,58.5,0,2,0.0,100.0,0,0,0,0,0,0,2,2,4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,2.0,30.0,30.5,2.0,,,,,,,,,,12,25,109,7,9,39,17,38,150,14,21,98,0,4,1200.0,0.5,58.5,1200.0,1.8,58.5,,,,,,
1400,3.0,5.0,58.5,0,1,0.0,14.0,0,1,2,0,0,0,0,5,4,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,3.0,24.0,24.5,5.0,10.0,15.0,8.0,17.0,22.0,11.0,24.0,29.5,4.0,56,121,609,22,60,238,27,69,224,58,151,741,24,212,1230.0,3.6,58.5,1200.0,5.5,58.5,1560.0,14.0,57.5,1400.0,9.7,56.5
1400,9.0,5.0,58.5,0,2,0.0,17.0,0,0,0,0,0,0,1,8,4,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,19.5,9.0,22.5,23.0,5.0,8.5,9.0,12.0,20.0,22.0,7.0,13.0,15.0,12.0,7,14,184,1,2,14,2,5,20,1,3,28,0,0,1400.0,5.9,54.5,1400.0,3.9,54.5,1600.0,14.6,56.5,1600.0,8.2,58.5
1400,0.0,0.0,58.5,0,0,0.0,0.0,0,0,0,0,0,0,0,2,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,12.0,14.5,22.5,12.0,,,,,,,,,,27,44,212,0,1,1,0,1,1,0,3,5,0,0,1600.0,26.0,54.0,1400.0,10.0,57.5,,,,,,
1400,0.0,8.0,58.5,0,0,0.0,0.0,0,0,2,0,0,0,0,7,6,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.5,10.0,8.0,8.0,8.0,19.5,19.5,6.0,9.0,9.0,12.0,9.5,9.5,12.0,0,0,0,1,0,5,2,5,47,1,0,13,0,0,1215.0,18.8,56.5,1600.0,21.0,66.5,1580.0,6.8,54.5,1600.0,17.0,56.5
1400,4.0,4.0,58.0,0,3,0.0,50.0,0,0,1,0,0,0,1,2,3,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,4.0,25.0,25.5,4.0,21.5,26.5,5.0,34.0,40.0,2.0,27.5,33.5,2.0,104,169,692,56,90,341,163,217,849,140,208,829,53,328,1230.0,3.7,58.0,1200.0,5.1,58.0,1200.0,4.5,57.5,1200.0,3.0,56.5
1400,4.0,2.0,58.0,0,1,0.0,25.0,0,1,1,0,1,0,1,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,27.5,4.0,31.0,31.5,2.0,23.5,24.5,6.0,15.5,17.0,8.0,,,,0,0,0,18,38,147,86,139,559,60,106,443,0,0,1400.0,3.2,58.0,1400.0,0.3,57.0,1400.0,6.7,58.0,1200.0,12.0,57.5
1400,6.0,5.0,58.0,0,1,0.0,25.0,0,0,2,0,0,0,1,3,3,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,6.0,24.0,27.0,5.0,26.5,30.0,2.0,23.5,27.5,8.0,,,,15,43,206,1,5,24,8,23,101,2,8,38,1,7,1200.0,7.4,54.5,1215.0,4.9,57.5,1200.0,0.5,53.5,1100.0,5.0,57.5
1400,5.0,4.0,58.0,0,0,0.0,0.0,0,0,0,0,0,0,0,4,3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.5,5.0,21.0,25.0,4.0,28.0,32.5,6.0,27.5,32.0,4.0,,,,20,45,208,29,55,250,121,158,739,91,168,723,2,37,1200.0,2.1,57.0,1400.0,6.9,57.5,1400.0,2.6,56.5,1200.0,2.0,57.5
1400,0.0,6.0,58.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,24.0,28.5,6.0,,,,,,,,,,104,214,1043,2,2,15,17,22,111,5,8,45,1,8,1400.0,7.6,57.0,1200.0,4.3,57.5,,,,,,
1400,0.0,,58.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,,,,,,,,,,,,,34,82,575,9,12,60,29,50,232,14,21,111,13,71,1200.0,9.5,58.0,,,,,,,,,
1400,,,58.0,0,0,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,56,93,426,15,16,74,52,69,327,26,49,227,4,18,,,,,,,,,,,,
1400,0.0,6.0,56.5,0,0,0.0,0.0,0,0,2,0,0,0,0,2,5,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,14.0,14.0,6.0,23.5,23.5,6.0,8.5,9.5,10.0,,,,40,94,445,1,7,41,19,32,212,15,38,135,1,8,1400.0,9.7,55.5,2000.0,10.0,53.5,1560.0,4.4,54.0,1600.0,25.0,63.0
1400,9.0,2.0,56.0,0,3,0.0,38.0,0,0,0,0,0,0,3,8,3,0.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,9.0,30.0,30.5,2.0,23.5,26.0,4.0,29.0,32.5,4.0,28.5,32.5,2.0,49,100,594,7,15,77,37,58,320,26,56,308,9,114,1200.0,4.3,55.5,1200.0,1.8,56.0,1200.0,7.1,56.0,1200.0,1.8,55.5
1400,0.0,9.0,58.5,0,0,0.0,0.0,0,0,2,0,0,0,0,0,7,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,18.5,18.5,9.0,22.0,22.0,6.0,,,,,,,0,0,0,1,1,24,3,18,89,2,5,72,0,0,1400.0,17.0,58.5,1215.0,10.0,58.5,1400.0,6.9,58.5,,,
1400,8.0,7.0,56.5,0,0,0.0,0.0,0,0,2,0,0,0,0,1,5,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,20.0,20.0,7.0,14.5,15.5,10.0,14.0,15.0,10.0,25.0,27.5,9.0,0,0,0,0,0,3,1,1,27,0,1,10,0,0,1000.0,10.0,56.5,1200.0,10.0,57.5,1200.0,12.0,56.5,1230.0,13.0,57.5
1400,0.0,0.0,58.5,0,2,0.0,29.0,0,0,0,0,1,0,1,6,4,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,23.5,10.0,20.0,21.0,14.0,26.0,27.0,7.0,33.5,35.0,3.0,20.5,22.0,5.0,0,0,0,5,4,17,7,11,49,10,10,58,0,0,1200.0,5.9,58.5,1600.0,9.4,58.5,1600.0,5.4,58.5,1400.0,0.4,58.5
1215,6.0,5.0,60.0,10,9,28.0,25.0,0,0,0,2,4,8,8,28,6,2.0,1.0,7.0,2.0,2.0,6.0,3.0,1.0,5.0,0.0,2.0,3.0,42.0,6.0,48.0,48.0,5.0,52.0,52.0,1.0,42.5,42.5,6.0,46.0,46.0,9.0,34,82,575,9,12,60,29,50,232,14,21,111,13,71,1400.0,5.6,60.5,1400.0,5.3,57.5,1200.0,0.2,60.0,1200.0,7.3,60.5
1215,2.0,6.0,57.5,8,6,40.0,30.0,0,0,0,7,3,2,2,9,6,1.0,0.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,52.5,2.0,48.5,48.5,6.0,50.5,50.5,3.0,50.0,50.0,1.0,47.0,47.0,1.0,29,66,410,10,16,92,30,57,261,31,54,315,4,13,1400.0,0.2,55.0,1200.0,2.7,53.0,1400.0,1.1,57.0,1300.0,2.5,52.5
1215,3.0,5.0,54.0,9,4,45.0,20.0,0,0,0,3,3,7,4,17,4,3.0,1.0,5.0,3.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,4.0,50.5,3.0,51.5,53.5,5.0,51.5,53.5,2.0,54.0,56.5,1.0,40.0,44.0,10.0,104,214,1043,0,1,2,0,1,2,7,15,64,4,13,1150.0,0.9,56.5,1200.0,2.6,53.0,1200.0,1.5,54.0,1200.0,2.5,54.0
1215,0.0,3.0,54.0,7,5,23.0,16.0,3,0,7,2,0,6,5,26,6,1.0,1.0,5.0,2.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,2.0,43.5,11.0,43.0,43.0,3.0,51.5,51.5,2.0,39.0,39.0,8.0,47.0,47.0,1.0,5,2,21,6,5,28,10,12,87,7,6,39,1,1,1600.0,7.9,53.0,1400.0,4.1,51.0,1400.0,0.5,54.5,1400.0,10.0,54.0
1215,5.0,1.0,54.0,5,2,33.0,13.0,0,1,1,0,0,2,0,10,7,1.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,51.0,5.0,50.0,50.0,1.0,48.5,48.5,1.0,43.5,43.5,5.0,45.0,45.0,1.0,27,44,212,7,9,39,17,38,150,14,21,98,0,1,1600.0,2.9,52.0,1600.0,0.8,58.0,1400.0,0.8,55.5,1600.0,3.2,55.5
1215,0.0,8.0,54.0,6,7,21.0,25.0,1,0,1,6,4,3,4,16,4,1.0,2.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,3.0,43.5,10.0,48.0,49.5,8.0,46.0,48.0,4.0,45.0,47.0,13.0,49.5,52.0,5.0,56,121,609,22,60,238,27,69,224,58,151,741,24,212,1200.0,6.1,57.0,1200.0,2.9,58.0,1400.0,5.2,57.0,1200.0,4.9,55.0
1215,5.0,4.0,54.0,6,2,19.0,6.0,0,0,0,3,2,4,2,27,6,2.0,1.0,4.0,2.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,42.5,5.0,49.5,49.5,4.0,47.5,47.5,8.0,50.0,50.0,5.0,50.5,50.5,13.0,76,182,775,1,2,26,5,15,92,7,12,79,0,1,1400.0,5.6,59.5,1000.0,1.7,59.5,1200.0,4.2,53.0,1000.0,3.2,58.0
1215,2.0,1.0,54.0,4,1,67.0,17.0,0,0,0,2,1,0,1,1,4,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,53.0,2.0,47.0,50.5,1.0,46.0,50.0,1.0,42.0,46.0,1.0,37.5,42.0,1.0,70,132,582,1,1,6,4,4,42,4,7,23,0,3,1200.0,0.2,54.0,1400.0,0.4,57.5,1400.0,0.8,56.5,1200.0,0.1,55.5
1215,9.0,5.0,54.0,4,3,33.0,25.0,0,0,1,4,3,3,2,10,4,1.0,1.0,4.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,46.0,9.0,40.5,41.0,5.0,41.0,43.0,10.0,46.5,48.5,3.0,46.0,48.5,6.0,104,169,692,56,90,341,163,217,849,140,208,829,53,328,1200.0,6.3,53.0,1400.0,6.0,55.5,1400.0,7.0,59.0,1200.0,2.3,56.0
1950,0.0,7.0,60.5,6,2,21.0,7.0,0,0,0,4,2,3,2,21,6,0.0,0.0,7.0,3.0,0.0,5.0,2.0,0.0,5.0,0.0,1.0,4.0,28.0,10.0,31.0,31.0,7.0,13.0,13.0,11.0,35.5,35.5,9.0,38.5,38.5,8.0,15,43,206,1,1,8,14,15,73,2,4,32,0,0,1600.0,8.8,57.0,2000.0,10.0,56.5,2100.0,23.0,55.0,1600.0,8.5,53.0
1950,2.0,1.0,60.0,5,6,29.0,35.0,0,1,1,0,0,5,4,14,4,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,45.5,2.0,43.0,43.5,1.0,41.0,42.0,1.0,39.5,40.5,5.0,39.5,41.0,1.0,76,182,775,22,60,238,27,69,224,58,151,741,3,57,1600.0,0.1,60.0,1600.0,3.5,57.5,1550.0,2.5,55.5,1400.0,1.3,59.0
1950,7.0,8.0,59.0,8,12,16.0,24.0,0,0,1,3,3,3,4,27,6,0.0,1.0,6.0,1.0,0.0,6.0,1.0,2.0,4.0,0.0,3.0,4.0,33.0,7.0,8.5,8.5,8.0,39.5,39.5,7.0,42.5,42.5,7.0,44.5,44.5,3.0,0,0,0,3,3,28,11,25,157,5,14,80,0,0,1400.0,7.2,57.5,1400.0,35.0,56.5,2100.0,5.8,53.0,1950.0,4.5,53.0
1950,9.0,0.0,59.0,7,16,13.0,30.0,0,2,4,3,9,6,12,41,7,0.0,0.0,6.0,0.0,3.0,6.0,1.0,3.0,6.0,0.0,0.0,5.0,35.0,9.0,8.5,8.5,10.0,25.5,25.5,7.0,32.5,32.5,10.0,44.0,44.0,3.0,49,100,594,22,60,238,27,69,224,58,151,741,0,6,1600.0,6.3,60.0,2100.0,24.0,54.0,1900.0,12.0,50.0,1600.0,7.6,58.0
1950,3.0,9.0,58.5,3,3,27.0,27.0,0,0,0,2,0,1,2,8,4,0.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,43.0,3.0,38.0,38.5,9.0,42.5,44.5,4.0,45.0,49.5,1.0,39.0,44.0,1.0,31,74,444,2,2,21,9,37,130,14,21,96,9,51,1600.0,1.8,60.5,1400.0,5.9,52.5,1400.0,3.4,54.0,2100.0,1.3,56.5
1950,8.0,5.0,58.0,9,24,11.0,30.0,1,4,9,4,6,2,13,42,10,0.0,2.0,7.0,1.0,2.0,6.0,0.0,2.0,6.0,1.0,2.0,6.0,32.5,8.0,10.5,10.5,5.0,44.0,44.0,2.0,38.5,38.5,5.0,35.0,35.0,7.0,26,76,330,7,9,39,17,38,150,14,21,98,2,6,1950.0,7.2,76.5,3500.0,15.0,68.0,2200.0,0.2,73.5,1600.0,4.6,59.0
1950,7.0,0.0,57.5,4,3,22.0,17.0,1,0,1,3,0,3,1,14,5,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,43.0,7.0,27.0,27.0,14.0,21.0,21.0,9.0,43.5,43.5,4.0,43.5,43.5,7.0,104,169,692,56,90,341,163,217,849,140,208,829,53,328,2200.0,3.8,53.0,1600.0,11.7,59.5,2100.0,19.0,59.0,3200.0,4.2,53.0
1950,3.0,3.0,57.0,3,6,21.0,43.0,0,1,1,0,1,0,4,6,4,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,44.0,3.0,49.5,51.5,3.0,36.0,38.5,5.0,41.0,43.5,1.0,33.0,36.0,3.0,27,44,212,56,90,341,163,217,849,140,208,829,5,26,2200.0,0.6,56.5,2000.0,0.3,53.0,1600.0,4.2,54.0,1550.0,1.3,55.5
1950,2.0,6.0,57.0,1,8,5.0,36.0,0,0,0,1,1,0,6,14,6,1.0,2.0,6.0,0.0,1.0,5.0,0.0,2.0,5.0,0.0,2.0,3.0,44.0,2.0,32.5,32.5,6.0,33.5,33.5,6.0,39.5,39.5,5.0,31.0,31.0,6.0,20,45,208,30,30,125,30,28,119,91,127,445,1,1,2200.0,0.1,62.0,1600.0,7.3,57.5,1550.0,4.9,55.0,1400.0,4.9,59.0
1950,2.0,4.0,55.5,5,13,11.0,28.0,0,1,3,0,3,3,5,30,7,0.0,1.0,7.0,0.0,3.0,6.0,0.0,1.0,6.0,0.0,0.0,5.0,45.5,2.0,40.0,40.0,4.0,39.0,39.0,6.0,42.5,42.5,3.0,44.5,44.5,2.0,104,214,1043,0,2,6,0,4,23,2,5,13,0,3,2100.0,0.8,54.0,1600.0,2.3,54.0,1600.0,4.3,59.5,1600.0,2.0,55.5
1950,1.0,6.0,55.0,4,6,20.0,30.0,0,1,1,2,2,3,3,16,5,0.0,1.0,4.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,43.0,1.0,35.0,35.0,6.0,40.5,40.5,1.0,34.5,34.5,8.0,36.5,36.5,3.0,29,66,410,10,16,92,30,57,261,31,54,315,4,13,2200.0,0.3,55.5,2000.0,5.0,55.0,2000.0,1.3,53.0,2100.0,5.8,53.0
1950,0.0,8.0,54.0,5,8,14.0,22.0,2,2,9,1,2,4,6,28,5,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,40.5,11.0,36.5,36.5,8.0,44.5,44.5,5.0,36.0,36.0,11.0,42.5,42.5,1.0,70,132,582,1,5,24,8,23,101,2,8,38,1,6,2000.0,7.7,57.0,2100.0,4.0,51.5,2200.0,3.9,53.0,2000.0,11.0,53.0
1950,9.0,4.0,54.0,2,1,29.0,14.0,0,0,0,0,0,0,0,3,4,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,40.0,9.0,42.5,43.0,4.0,30.5,33.0,12.0,47.0,50.5,2.0,44.0,48.0,1.0,12,25,109,5,1,21,8,9,38,11,6,55,1,1,1600.0,5.4,58.5,1600.0,2.4,56.5,1400.0,12.0,59.0,1400.0,0.4,58.5
1215,3.0,1.0,59.0,1,2,20.0,40.0,1,0,2,1,2,1,2,3,4,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,37.5,3.0,33.5,34.0,1.0,33.5,34.0,2.0,13.5,18.0,10.0,19.0,24.0,6.0,76,182,775,29,55,250,121,158,739,91,168,723,1,1,1200.0,0.6,59.0,1215.0,2.5,58.5,1200.0,0.1,58.5,1580.0,13.0,58.5
1215,4.0,1.0,58.5,1,2,25.0,50.0,0,0,0,1,2,1,2,4,3,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,35.0,4.0,34.5,35.0,1.0,33.5,35.0,2.0,31.5,34.0,2.0,,,,70,132,582,1,7,41,19,32,212,15,38,135,1,1,1400.0,3.0,57.5,1200.0,1.8,58.0,1200.0,0.8,58.0,1200.0,1.8,57.5
1215,5.0,5.0,58.5,1,1,14.0,14.0,0,0,0,1,1,1,1,7,3,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,33.0,5.0,31.5,34.5,5.0,32.5,36.5,5.0,35.0,39.5,5.0,39.0,50.0,4.0,27,44,212,10,16,92,30,57,261,31,54,315,1,30,1400.0,1.8,56.5,1400.0,2.8,59.0,1200.0,2.6,57.5,1200.0,3.4,57.5
1215,4.0,3.0,58.0,2,2,18.0,18.0,0,0,0,1,0,2,2,10,6,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,37.0,4.0,38.0,38.0,3.0,23.0,23.0,16.0,38.5,38.5,4.0,31.5,31.5,8.0,104,214,1043,0,1,4,4,6,44,3,10,32,1,5,1400.0,1.8,56.0,1400.0,0.7,59.0,1400.0,10.0,54.5,1400.0,1.0,55.5
1215,4.0,2.0,58.0,3,3,17.0,17.0,1,2,6,3,3,0,1,3,7,2.0,0.0,3.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,3.0,33.0,4.0,35.0,35.0,2.0,26.0,26.0,8.0,33.0,33.0,4.0,38.0,38.0,3.0,49,100,594,4,6,32,24,36,212,12,21,133,0,0,1200.0,1.7,55.5,1100.0,0.5,51.5,1200.0,5.8,54.5,1150.0,2.3,51.0
1215,1.0,8.0,58.0,1,3,7.0,20.0,1,0,1,1,0,0,2,11,3,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,28.0,1.0,6.5,7.5,8.0,26.0,27.0,8.0,24.0,25.5,11.0,29.5,31.5,2.0,5,6,34,22,60,238,27,69,224,58,151,741,4,20,1230.0,0.3,54.0,1900.0,14.0,54.0,1400.0,3.7,58.0,1400.0,7.8,56.5
1215,1.0,5.0,57.0,1,0,50.0,0.0,0,0,0,1,0,1,0,2,4,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,28.5,30.5,5.0,,,,,,,,,,13,21,168,2,3,16,14,23,99,11,11,71,0,0,1200.0,0.3,52.5,1400.0,4.1,56.5,,,,,,
1215,1.0,,56.5,1,0,100.0,0.0,0,0,0,1,0,1,0,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,1.0,,,,,,,,,,,,,56,93,426,6,4,22,57,99,349,14,10,40,0,0,1100.0,0.8,55.5,,,,,,,,,
1215,1.0,2.0,56.5,1,4,8.0,33.0,0,2,3,1,0,1,3,10,4,0.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,32.5,1.0,31.5,33.0,2.0,29.0,30.5,7.0,29.5,31.0,3.0,28.5,30.5,3.0,0,0,0,15,16,74,52,69,327,26,49,227,0,0,1200.0,1.3,56.5,1400.0,2.3,56.5,1400.0,2.9,56.5,1400.0,2.6,56.5
1215,0.0,2.0,56.5,1,1,20.0,20.0,1,0,2,1,1,1,1,4,4,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,12.0,38.5,39.5,2.0,31.0,32.5,1.0,11.0,15.5,13.0,26.5,31.5,7.0,29,66,410,5,1,21,8,9,38,11,6,55,1,6,1200.0,16.0,55.0,1200.0,1.3,59.0,1215.0,0.3,53.5,1300.0,16.0,53.0
1215,0.0,1.0,56.5,1,0,20.0,0.0,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,30.0,10.0,37.0,40.0,1.0,26.5,30.0,5.0,34.0,37.5,4.0,30.0,34.0,7.0,20,45,208,16,33,125,63,104,388,273,490,2140,0,0,1590.0,9.0,59.5,1600.0,2.8,56.5,1600.0,7.9,56.5,1400.0,2.1,56.5
1215,9.0,1.0,56.0,1,0,33.0,0.0,0,0,0,1,0,0,0,1,3,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,9.0,34.0,37.5,1.0,18.0,23.5,10.0,,,,,,,12,25,109,7,9,39,17,38,150,14,21,98,0,4,1200.0,12.0,55.5,1100.0,1.0,55.0,1000.0,11.0,54.0,,,
1215,7.0,7.0,57.5,1,0,25.0,0.0,0,0,0,1,0,1,0,4,3,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,7.0,31.5,34.5,7.0,36.0,40.0,1.0,23.5,28.0,6.0,,,,104,169,692,2,4,12,3,6,34,9,15,81,3,16,1200.0,4.2,58.0,1400.0,4.3,59.0,1200.0,1.3,57.0,1200.0,7.8,56.0
1215,6.0,0.0,56.0,1,9,4.0,36.0,0,0,2,0,1,0,0,4,6,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,27.5,6.0,25.0,25.0,13.0,30.0,30.0,5.0,33.5,33.5,3.0,32.0,32.0,2.0,56,121,609,2,4,26,12,30,178,7,23,121,1,7,1400.0,5.8,56.5,1400.0,7.8,57.0,1400.0,4.2,57.0,1400.0,2.8,54.0
1215,4.0,6.0,56.0,1,2,8.0,15.0,0,0,0,1,2,1,1,10,5,1.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,32.5,4.0,30.5,30.5,6.0,17.5,19.5,5.0,29.5,31.5,8.0,26.0,28.5,9.0,31,74,444,1,1,24,3,18,89,2,5,72,0,1,1200.0,2.1,55.0,1200.0,3.0,55.0,1200.0,12.0,55.5,1200.0,4.7,56.0
1215,0.0,8.0,54.0,1,4,4.0,16.0,0,0,0,1,4,0,0,6,5,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,3.0,21.0,11.0,24.5,24.5,8.0,27.0,27.0,4.0,23.5,23.5,9.0,41.0,41.0,2.0,0,0,0,5,4,17,7,11,49,10,10,58,0,0,1400.0,10.0,54.5,1200.0,8.6,56.0,1150.0,8.6,54.0,1200.0,10.0,54.0
1400,1.0,9.0,61.5,6,6,30.0,30.0,0,1,2,3,3,4,4,14,5,1.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,0.0,1.0,2.0,43.0,1.0,30.5,30.5,9.0,40.0,40.0,7.0,37.0,37.5,5.0,42.0,42.5,1.0,56,93,426,56,90,341,163,217,849,140,208,829,28,132,1600.0,0.2,59.5,1600.0,9.4,60.0,1400.0,3.8,54.0,1400.0,5.7,59.0
1400,5.0,1.0,59.5,4,4,44.0,44.0,0,0,0,1,2,4,4,9,4,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,42.0,5.0,46.0,48.0,1.0,43.5,45.5,1.0,41.5,43.5,2.0,35.5,38.0,1.0,20,45,208,30,30,125,30,28,119,91,127,445,1,1,1200.0,4.3,59.5,1400.0,0.8,57.0,1200.0,0.5,59.5,1200.0,1.0,59.0
1400,6.0,1.0,59.0,9,18,16.0,31.0,0,2,7,2,9,4,13,34,6,1.0,2.0,5.0,0.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,44.0,6.0,44.0,44.0,1.0,40.0,40.0,5.0,44.0,44.0,2.0,44.5,44.5,1.0,56,121,609,22,60,238,27,69,224,58,151,741,24,212,2000.0,2.5,57.0,1300.0,0.5,58.5,1400.0,4.8,54.0,1600.0,0.2,57.5
1400,0.0,3.0,58.0,5,12,14.0,32.0,0,0,0,2,6,5,11,33,6,1.0,1.0,5.0,0.0,3.0,5.0,1.0,2.0,4.0,1.0,2.0,4.0,31.0,11.0,40.5,40.5,3.0,41.5,41.5,4.0,39.5,39.5,6.0,41.5,41.5,11.0,5,2,21,0,0,0,0,0,2,0,5,25,0,0,1500.0,9.5,59.0,1200.0,2.7,61.0,1600.0,3.6,54.0,1600.0,5.6,61.5
